Company Name,Ticker,Period Ending,Month and Year,Corresponding Date,Last Sale Price,Revenue ($M),Gross Profit Margin,EBITDA ($M),EBITDA Margin,Net Income ($M),Normalized Net Income ($M),Normalized Net Income Margin,Normalized Basic EPS,Diluted EPS incl extra items,Primary Industry,Debt to Equity,Current Ratio,EBITDA/Int Expense,US YOY CPI,Unemployment Rate,Fed Funds Rate,Book Value/Share,Year,Last Sale Price Change From Baseline (%),Revenue ($M) Change From Baseline (%),EBITDA ($M) Change From Baseline (%)
Accenture plc,NYSE:ACN,FQ32023,May2023,2023-05-31,305.92,16564.585,0.333788,3249.413,0.186072,2009.996,1665.18225,0.100526,2.63672,3.15009,IT Consulting & Other Services ,0.118802,1.36785,311.38597,0.040476099999999994,0.037000000000000005,0.0508,40.15911,2023.0,85.94699732555313,56.18795109653006,83.39428767514497
Accenture plc,NYSE:ACN,FQ22023,Feb2023,2023-02-28,265.55,15814.158,0.30572299999999997,2454.23,0.146019,1523.648,1342.525,0.084893,2.12814,2.39167,IT Consulting & Other Services ,0.131187,1.28817,226.78838,0.0603561,0.036000000000000004,0.045700000000000005,37.64291,2023.0,61.40894724045708,49.1121532073879,38.51479102255424
Accenture plc,NYSE:ACN,FQ12023,Nov2022,2022-11-30,300.93,15747.802,0.329324,2846.218,0.17159,1964.95,1594.66125,0.101262,2.53066,3.07943,IT Consulting & Other Services ,0.139442,1.2559,415.75824,0.07110319999999999,0.036000000000000004,0.0383,36.49983,2022.0,82.91393143690736,48.48648056403696,60.63828226149638
Accenture plc,NYSE:ACN,FQ42022,Aug2022,2022-08-31,288.46,15423.656,0.320679,2999.666,0.19337,1665.128,1375.84363,0.08920299999999999,2.17664,2.60081,IT Consulting & Other Services ,0.146205,1.23325,251.316,0.08262689999999999,0.036000000000000004,0.0233,35.02413,2022.0,75.33430585946995,45.43009855409613,69.29876544882151
Accenture plc,NYSE:ACN,FQ32022,May2022,2022-05-31,298.46,16158.803,0.328906,3113.767,0.183247,1786.075,1586.08275,0.098155,2.50665,2.78934,IT Consulting & Other Services ,0.15848800000000002,1.26838,274.43784,0.08581509999999999,0.036000000000000004,0.0083,33.81901,2022.0,81.41259421346946,52.36182088126344,75.73853522201489
Accenture plc,NYSE:ACN,FQ22022,Feb2022,2022-02-28,316.02,15046.693,0.300661,2330.722,0.14471,1634.942,1258.94425,0.083669,1.98585,2.54093,IT Consulting & Other Services ,0.167941,1.23455,224.9992,0.0787106,0.038,0.0008,32.45866,2022.0,92.08606856309261,41.87570352342066,31.544097644340457
Accenture plc,NYSE:ACN,FQ12022,Nov2021,2021-11-30,357.4,14965.153,0.328549,2675.629,0.169516,1791.024,1475.1265,0.09856999999999999,2.33302,2.78011,IT Consulting & Other Services ,0.166069,1.22253,256.27032,0.06809,0.040999999999999995,0.0007000000000000001,32.20008,2021.0,117.2380257719426,41.1068605048717,51.01037465473316
Accenture plc,NYSE:ACN,FQ42021,Aug2021,2021-08-31,336.56,13419.284,0.33281999999999995,2170.624,0.151756,1416.248,1008.2475,0.07513399999999999,1.59143,2.19714,IT Consulting & Other Services ,0.174484,1.25194,184.95101,0.052512699999999995,0.051,0.0006,30.89683,2021.0,104.57087284220763,26.53081698952604,22.508293741230748
Accenture plc,NYSE:ACN,FQ32021,May2021,2021-05-31,282.16,13263.795,0.33206,2338.462,0.166817,1549.426,1288.60463,0.09715199999999999,2.02865,2.40315,IT Consulting & Other Services ,0.173312,1.41631,88.1111,0.049927099999999995,0.057999999999999996,0.0005,30.4883,2021.0,71.50498419645028,25.064706710998188,31.98093709399047
Accenture plc,NYSE:ACN,FQ22021,Feb2021,2021-02-28,250.9,12088.125,0.297418,1849.443,0.142889,1440.859,1080.89288,0.08941700000000001,1.69953,2.2318,IT Consulting & Other Services ,0.184391,1.3882,227.64178,0.0167622,0.062,0.0007000000000000001,28.80218,2021.0,52.50425480184779,13.979280274678924,4.381093317710961
Accenture plc,NYSE:ACN,FQ12021,Nov2020,2020-11-30,249.09,11762.185,0.331426,2091.794,0.166455,1500.276,1145.19838,0.097362,1.80553,2.32188,IT Consulting & Other Services ,0.186086,1.453,257.0777,0.0117454,0.067,0.0009,28.26062,2020.0,51.40408460977388,10.905982586846534,18.059191181035516
Accenture plc,NYSE:ACN,FQ42020,Aug2020,2020-08-31,239.93,10835.271,0.317531,1757.03,0.148802,1287.929,889.6725,0.08210800000000001,1.3991,1.99032,IT Consulting & Other Services ,0.199181,1.40175,140.94415,0.0130965,0.084,0.0009,26.80773,2020.0,45.83637247751033,2.1660836698082337,-0.834622969176293
Accenture plc,NYSE:ACN,FQ32020,May2020,2020-05-31,201.62,10991.305,0.321043,1894.764,0.161547,1228.202,1026.04613,0.09335,1.61291,1.90475,IT Consulting & Other Services ,0.213073,1.36505,420.50292,0.0011792999999999999,0.132,0.0005,25.1815,2020.0,22.55044979333819,3.6373327691002424,6.938974544789585
Accenture plc,NYSE:ACN,FQ22020,Feb2020,2020-02-29,180.59,11141.505,0.3015,1667.336,0.138647,1234.74,926.1305,0.083124,1.45279,1.90538,IT Consulting & Other Services ,0.214198,1.37823,216.21419,0.0233487,0.035,0.0158,24.28413,2020.0,9.767809384877214,5.053572913643474,-5.896881056632226
Accenture plc,NYSE:ACN,FQ12020,Nov2019,2019-11-30,201.16,11358.958,0.321135,1917.725,0.16028099999999998,1356.968,1107.20438,0.097474,1.74165,2.09229,IT Consulting & Other Services ,0.216782,1.39348,383.41377,0.0205128,0.036000000000000004,0.015600000000000001,23.88542,2019.0,22.270848529054206,7.103943540483444,8.234875139545931
Accenture plc,NYSE:ACN,FQ42019,Aug2019,2019-08-31,198.17,11055.65,0.310666,1741.16,0.146812,1130.427,960.349,0.08686400000000001,1.5075,1.74,IT Consulting & Other Services ,0.0015279999999999998,1.39674,232.43359,0.017497799999999997,0.036000000000000004,0.0213,22.66371,2019.0,20.453440311208347,4.2440436352828925,-1.7303131585749723
Accenture plc,NYSE:ACN,FQ32019,May2019,2019-05-31,178.07,11099.688,0.31787299999999996,1872.027,0.158799,1249.516,1046.05888,0.094242,1.64002,1.92699,IT Consulting & Other Services ,0.001696,1.34019,350.04245,0.0179023,0.036000000000000004,0.024,21.55902,2019.0,8.236080719669332,4.6592792110844625,5.6557163320386215
Accenture plc,NYSE:ACN,FQ22019,Feb2019,2019-02-28,161.38,10454.129,0.292166,1538.015,0.13653700000000002,1124.449,843.88775,0.080722,1.32138,1.73467,IT Consulting & Other Services ,0.001756,1.35368,273.71685,0.0152014,0.038,0.024,20.90727,2019.0,-1.908582543155856,-1.4277152727450286,-13.195655535726575
Accenture plc,NYSE:ACN,FQ12019,Nov2018,2018-11-30,164.52,10605.546,0.310915,1771.818,0.15738,1274.72,989.9485,0.093342,1.54951,1.95753,IT Consulting & Other Services ,0.0018859999999999999,1.33058,393.30033,0.021766,0.038,0.022000000000000002,19.8923,2018.0,0.0,0.0,0.0
Adobe Inc.,NasdaqGS:ADBE,FQ42023,Dec2023,2023-12-01,612.47,5048.0,0.874405,1965.0,0.345285,1483.0,1131.875,0.224222,2.48764,3.22883,Application Software ,0.24700299999999997,1.34335,71.22321,0.0335212,0.037000000000000005,0.0533,36.3033,2023.0,131.98742471876068,94.07920030757401,123.04199772985245
Adobe Inc.,NasdaqGS:ADBE,FQ32023,Sep2023,2023-09-01,563.21,4890.0,0.88139,1915.0,0.365848,1403.0,1085.625,0.222009,2.37867,3.05,Application Software ,0.259634,1.2491,72.0463,0.036997,0.038,0.0533,34.59649,2023.0,113.32904056664523,88.00461361014995,117.366628830874
Adobe Inc.,NasdaqGS:ADBE,FQ22023,Jun2023,2023-06-02,436.37,4816.0,0.881229,1844.0,0.35714199999999996,1295.0,1028.125,0.21348099999999998,2.2458,2.82,Application Software ,0.277193,1.1565,72.08654,0.0296918,0.036000000000000004,0.0508,32.53947,2023.0,65.2854058558388,85.15955401768551,109.30760499432463
Adobe Inc.,NasdaqGS:ADBE,FQ12023,Mar2023,2023-03-03,344.04,4655.0,0.87798,1798.0,0.361331,1247.0,998.125,0.214419,2.17456,2.71,Application Software ,0.29044000000000003,1.12169,57.13281,0.0498497,0.035,0.045700000000000005,30.94989,2023.0,30.31324571038977,78.96962706651288,104.08626560726448
Adobe Inc.,NasdaqGS:ADBE,FQ42022,Dec2022,2022-12-02,341.53,4525.0,0.874475,1720.0,0.332596,1176.0,945.625,0.208977,2.0336,2.52736,Application Software ,0.32972700000000005,1.10679,62.50893,0.06454399999999999,0.035,0.0383,30.41342,2022.0,29.362524146812614,73.97154940407535,95.23269012485811
Adobe Inc.,NasdaqGS:ADBE,FQ32022,Sep2022,2022-09-02,368.14,4433.0,0.876832,1700.0,0.357545,1136.0,913.75,0.206124,1.95037,2.42,Application Software ,0.32289700000000005,1.1413,61.77679,0.0820167,0.035,0.0233,30.7773,2022.0,39.4416878148555,70.43444828911957,92.96254256526673
Adobe Inc.,NasdaqGS:ADBE,FQ22022,Jun2022,2022-06-03,429.76,4386.0,0.8771080000000001,1741.0,0.371637,1178.0,937.5,0.213748,1.98581,2.49,Application Software ,0.333071,1.07082,63.24107,0.0905976,0.036000000000000004,0.0083,29.69214,2022.0,62.78171281390856,68.62745098039215,97.61634506242906
Adobe Inc.,NasdaqGS:ADBE,FQ12022,Mar2022,2022-03-04,452.13,4262.0,0.879868,1793.0,0.39441499999999996,1266.0,970.0,0.227592,2.05248,2.66,Application Software ,0.338656,1.03877,65.09821,0.0854246,0.036000000000000004,0.0008,29.18432,2022.0,71.25487670921557,63.86005382545174,103.51872871736663
Adobe Inc.,NasdaqGS:ADBE,FQ42021,Dec2021,2021-12-03,616.53,4110.0,0.8766419999999999,1706.0,0.36520600000000003,1233.0,920.0,0.223844,1.93277,2.56759,Application Software ,0.315807,1.25058,61.99107,0.07036400000000001,0.039,0.0008,31.15158,2021.0,133.5252452558615,58.016147635524796,93.64358683314416
Adobe Inc.,NasdaqGS:ADBE,FQ32021,Sep2021,2021-09-03,666.59,3935.0,0.8813209999999999,1634.0,0.387547,1212.0,881.875,0.22411,1.84996,2.52,Application Software ,0.325031,1.39218,61.62037,0.0539035,0.047,0.0008,30.28151,2021.0,152.4866482330215,51.2879661668589,85.47105561861521
Adobe Inc.,NasdaqGS:ADBE,FQ22021,Jun2021,2021-06-04,504.5,3835.0,0.884224,1600.0,0.389569,1116.0,861.25,0.224576,1.80253,2.32,Application Software ,0.338795,1.31456,58.20536,0.0539145,0.059000000000000004,0.0006,29.03983,2021.0,91.09124654369153,47.44329104190696,81.61180476730988
Adobe Inc.,NasdaqGS:ADBE,FQ12021,Mar2021,2021-03-05,440.83,3905.0,0.885531,1650.0,0.39539,1261.0,892.5,0.228553,1.86404,2.61,Application Software ,0.34748199999999996,1.27179,55.99167,0.026197599999999998,0.061,0.0007000000000000001,28.27975,2021.0,66.97473580546192,50.13456362937332,87.28717366628831
Adobe Inc.,NasdaqGS:ADBE,FQ42020,Nov2020,2020-11-27,477.03,3424.0,0.875,1219.0,0.354848,2250.0,743.75,0.217216,1.55271,4.64051,Application Software ,0.354945,1.47787,46.25,0.0117454,0.067,0.0008,27.69102,2020.0,80.6863376387258,31.64167627835448,38.36549375709421
Adobe Inc.,NasdaqGS:ADBE,FQ32020,Aug2020,2020-08-28,516.44,3225.0,0.867596,1260.0,0.36,955.0,656.25,0.203488,1.36662,1.97,Application Software ,0.40348300000000004,1.43996,46.10714,0.0130965,0.084,0.0009,24.40208,2020.0,95.6138025074808,23.990772779700116,43.01929625425653
Adobe Inc.,NasdaqGS:ADBE,FQ22020,May2020,2020-05-29,386.6,3128.0,0.867327,1204.0,0.354539,1100.0,625.0,0.19980799999999999,1.29803,2.27,Application Software ,0.43166899999999997,1.28757,44.07143,0.0011792999999999999,0.132,0.0005,22.66875,2020.0,46.433847202757484,20.26143790849673,36.66288308740068
Adobe Inc.,NasdaqGS:ADBE,FQ12020,Feb2020,2020-02-28,345.12,3091.0,0.8537690000000001,1125.0,0.33419600000000005,955.0,576.25,0.186428,1.19455,1.96,Application Software ,0.450167,1.2347,34.93939,0.0233487,0.035,0.0158,21.66667,2020.0,30.722321124199848,18.838908112264512,27.695800227014754
Adobe Inc.,NasdaqGS:ADBE,FQ42019,Nov2019,2019-11-29,309.53,2992.0,0.84893,990.0,0.324197,851.0,595.0,0.19886299999999998,1.23002,1.74194,Application Software ,0.392972,0.79294,27.5,0.0205128,0.036000000000000004,0.015600000000000001,21.83112,2019.0,17.241771145032377,15.032679738562091,12.372304199772985
Adobe Inc.,NasdaqGS:ADBE,FQ32019,Aug2019,2019-08-30,284.51,2834.0,0.853211,1047.0,0.33733199999999997,793.0,519.375,0.18326499999999998,1.06911,1.61,Application Software ,0.40394199999999997,0.73691,26.175,0.017497799999999997,0.036000000000000004,0.0213,21.12334,2019.0,7.764857391765463,8.958093041138024,18.842224744608398
Adobe Inc.,NasdaqGS:ADBE,FQ22019,May2019,2019-05-31,270.9,2744.0,0.8516759999999999,937.0,0.309037,633.0,445.0,0.16217199999999998,0.91282,1.29,Application Software ,0.416502,0.69501,23.425,0.0179023,0.036000000000000004,0.024,20.42411,2019.0,2.609749630695802,5.497885428681276,6.3564131668558455
Adobe Inc.,NasdaqGS:ADBE,FQ12019,Mar2019,2019-03-01,264.01,2601.0,0.847366,881.0,0.307574,674.0,411.25,0.158112,0.84255,1.36,Application Software ,0.41897,0.96612,21.4878,0.018625199999999998,0.038,0.024,20.20758,2019.0,0.0,0.0,0.0
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ42023,Dec2023,2023-12-30,147.41,6168.0,0.502918,1141.0,0.055446999999999996,667.0,232.5,0.037694,0.14387,0.41275,Semiconductors ,0.055625,2.5068,43.86111,0.0335212,0.037000000000000005,0.0533,34.58663,2023.0,477.6253918495298,384.9056603773585,1258.3333333333335
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ32023,Sep2023,2023-09-30,102.82,5800.0,0.5108619999999999,1047.0,0.03862,299.0,162.5,0.028017,0.10056,0.18,Semiconductors ,0.052064000000000006,2.18802,41.78846,0.036997,0.038,0.0533,34.03715,2023.0,302.8996865203762,355.9748427672956,1146.4285714285713
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ22023,Jul2023,2023-07-01,113.91,5359.0,0.495428,829.0,0.12259700000000001,27.0,2.5,0.00046600000000000005,0.00155,0.01675,Semiconductors ,0.051871,2.17974,31.01786,0.031777799999999995,0.035,0.0508,34.16109,2023.0,346.3557993730407,321.30503144654085,886.9047619047618
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ12023,Apr2023,2023-04-01,98.01,5353.0,0.497664,837.0,0.126657,-139.0,-79.375,-0.014828,-0.04927,-0.09,Semiconductors ,0.052071,2.38072,35.06,0.0493032,0.034,0.0483,33.99254,2023.0,284.0517241379311,320.83333333333337,896.4285714285713
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ42022,Dec2022,2022-12-31,64.77,5599.0,0.504732,333.0,0.02804,21.0,-80.0,-0.014288,-0.0496,0.00831,Semiconductors ,0.052292,2.35814,19.60526,0.06454399999999999,0.035,0.0433,33.96402,2022.0,153.80094043887146,340.17295597484275,296.42857142857144
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ32022,Sep2022,2022-09-24,67.96,5565.0,0.498472,1101.0,0.168912,66.0,-43.125,-0.007749000000000001,-0.0267,0.04,Semiconductors ,0.052986000000000005,2.15513,35.93548,0.0820167,0.035,0.0308,33.83499,2022.0,166.30094043887146,337.5,1210.7142857142858
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ22022,Jun2022,2022-06-25,87.08,6550.0,0.524427,1706.0,0.236183,447.0,313.125,0.047805,0.19353,0.27,Semiconductors ,0.057984999999999995,2.43744,68.76,0.0905976,0.036000000000000004,0.0158,34.22395,2022.0,241.22257053291537,414.937106918239,1930.952380952381
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ12022,Mar2022,2022-03-26,119.67,5887.0,0.510276,1560.0,0.242908,786.0,589.375,0.100114,0.4231,0.56,Semiconductors ,0.038982,2.39545,121,0.0854246,0.036000000000000004,0.0033,34.15617,2022.0,368.9263322884013,362.814465408805,1757.1428571428573
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ42021,Dec2021,2021-12-25,146.14,4826.0,0.5026930000000001,1292.0,0.24326499999999998,974.0,733.75,0.152041,0.60741,0.79161,Semiconductors ,0.08816800000000001,2.02429,163.125,0.07036400000000001,0.039,0.0008,6.21127,2021.0,472.6489028213166,279.4025157232705,1438.095238095238
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ32021,Sep2021,2021-09-25,105.8,4313.0,0.48365400000000003,1053.0,0.22165500000000002,923.0,595.625,0.138099,0.49063,0.75,Semiconductors ,0.098374,2.2413,153.5,0.0539035,0.047,0.0008,5.88779,2021.0,314.576802507837,239.07232704402514,1153.5714285714287
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ22021,Jun2021,2021-06-26,85.62,3850.0,0.475324,928.0,0.21584399999999998,710.0,514.375,0.133603,0.42301,0.58,Semiconductors ,0.092993,2.70332,94.95,0.0539145,0.059000000000000004,0.001,5.8244,2021.0,235.50156739811916,202.67295597484275,1004.7619047619047
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ12021,Mar2021,2021-03-27,77.41,3445.0,0.460667,757.0,0.192162,555.0,411.25,0.119375,0.33904,0.45,Semiconductors ,0.08506999999999999,2.51292,86.5,0.026197599999999998,0.061,0.0007000000000000001,5.33086,2021.0,203.3307210031348,170.83333333333331,801.1904761904763
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ42020,Dec2020,2020-12-26,91.81,3244.0,0.44728700000000005,660.0,0.175709,1781.0,389.375,0.120029,0.32313,1.45024,Semiconductors ,0.090971,2.54158,75.72222,0.0136201,0.067,0.0009,4.81998,2020.0,259.75705329153607,155.0314465408805,685.7142857142857
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ32020,Sep2020,2020-09-26,78.055,2801.0,0.43912799999999996,531.0,0.16029900000000002,390.0,237.5,0.084791,0.20059,0.32181,Semiconductors ,0.149469,2.27555,50.11364,0.0137133,0.078,0.0009,3.21714,2020.0,205.8581504702195,120.20440251572326,532.1428571428571
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ22020,Jun2020,2020-06-27,50.1,1932.0,0.438923,245.0,0.089544,157.0,100.625,0.052083000000000004,0.08571,0.1304,Semiconductors ,0.270499,2.09901,18.94643,0.0064573,0.11,0.0008,2.81516,2020.0,96.3166144200627,51.886792452830186,191.66666666666669
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ12020,Mar2020,2020-03-28,46.58,1786.0,0.458006,245.0,0.099104,162.0,105.0,0.058789999999999995,0.08974,0.13562,Semiconductors ,0.230161,2.21159,20.40385,0.0153933,0.044000000000000004,0.001,2.59351,2020.0,82.52351097178683,40.40880503144654,191.66666666666669
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ42019,Dec2019,2019-12-28,46.18,2127.0,0.44616799999999995,412.0,0.16361,170.0,208.125,0.097849,0.18257,0.14306,Semiconductors ,0.242306,1.94871,24.01389,0.0228513,0.036000000000000004,0.0155,2.41624,2019.0,80.95611285266457,67.21698113207547,390.4761904761905
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ32019,Sep2019,2019-09-28,28.72,1801.0,0.43142600000000003,246.0,0.103275,120.0,101.875,0.056565000000000004,0.09287,0.10939,Semiconductors ,0.5105689999999999,2.09871,11.04167,0.017113100000000003,0.035,0.0183,1.95332,2019.0,12.539184952978053,41.588050314465406,192.85714285714286
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ22019,Jun2019,2019-06-29,30.37,1531.0,0.405617,111.0,0.038536,35.0,23.125,0.015104,0.021330000000000002,0.03,Semiconductors ,0.673329,2.08093,5.24,0.0164849,0.036000000000000004,0.024,1.75046,2019.0,19.004702194357375,20.361635220125788,32.142857142857146
"Advanced Micro Devices, Inc.",NasdaqGS:AMD,FQ12019,Mar2019,2019-03-30,25.52,1272.0,0.409591,84.0,0.029874,16.0,6.875,0.005404,0.00659,0.01,Semiconductors ,0.7522369999999999,2.08447,3.59259,0.018625199999999998,0.038,0.024300000000000002,1.6525,2019.0,0.0,0.0,0.0
Aflac Incorporated,NYSE:AFL,FQ42023,Dec2023,2023-12-31,82.5,3778.0,0.320804,346.75,0.0892,268.0,181.25,0.047975000000000004,0.31149,0.45367,Life & Health Insurance ,0.422378,1.59244,7.6383,0.0335212,0.037000000000000005,0.0533,38.00484,2023.0,65.0,-33.21548523952625,-73.57591922270909
Aflac Incorporated,NYSE:AFL,FQ32023,Sep2023,2023-09-30,76.75,4950.0,0.533131,1865.25,0.374545,1569.0,1128.125,0.22790400000000002,1.90805,2.64,Life & Health Insurance ,0.538356,1.20638,38.33163,0.036997,0.038,0.0533,38.62518,2023.0,53.5,-12.497790348241116,42.14136025909697
Aflac Incorporated,NYSE:AFL,FQ22023,Jun2023,2023-06-30,69.8,5172.0,0.50348,1887.25,0.362722,1634.0,1140.625,0.22053799999999998,1.89869,2.71,Life & Health Insurance ,0.604579,1.27439,37.2598,0.0296918,0.036000000000000004,0.0508,34.29541,2023.0,39.599999999999994,-8.573448824465265,43.81787007048962
Aflac Incorporated,NYSE:AFL,FQ12023,Mar2023,2023-03-31,64.52,4800.0,0.451041,1401.25,0.28958300000000003,1188.0,838.75,0.174739,1.37229,1.94,Life & Health Insurance ,0.574353,1.33235,29.46354,0.0498497,0.035,0.0483,32.64945,2023.0,29.039999999999992,-15.149372458900478,6.782244236997522
Aflac Incorporated,NYSE:AFL,FQ42022,Dec2022,2022-12-31,71.94,3948.0,0.361955,604.25,0.150202,196.0,336.25,0.085169,0.54247,0.31621,Life & Health Insurance ,0.48828200000000005,1.34746,11.22273,0.06454399999999999,0.035,0.0433,32.73434,2022.0,43.879999999999995,-30.210358847445644,-53.953133930272436
Aflac Incorporated,NYSE:AFL,FQ32022,Sep2022,2022-09-30,56.2,4704.0,0.46067100000000005,1399.25,0.295068,1781.0,830.625,0.176578,1.31981,2.82,Life & Health Insurance ,0.448368,0.75308,23.96186,0.0820167,0.035,0.0308,38.71332,2022.0,12.400000000000006,-16.846385009722468,6.629834254143646
Aflac Incorporated,NYSE:AFL,FQ22022,Jun2022,2022-06-30,55.33,5315.0,0.48259599999999997,1774.25,0.331702,1394.0,1067.5,0.20084599999999997,1.66613,2.17,Life & Health Insurance ,0.417591,0.75366,32.52273,0.0905976,0.036000000000000004,0.0158,41.58537,2022.0,10.659999999999997,-6.045607212303341,35.206706039245574
Aflac Incorporated,NYSE:AFL,FQ12022,Mar2022,2022-03-31,64.39,5173.0,0.42199800000000004,1361.25,0.26097000000000004,1047.0,808.75,0.15634,1.2447,1.6,Life & Health Insurance ,0.34483600000000003,0.6442,24.56696,0.0854246,0.036000000000000004,0.0033,45.75354,2022.0,28.78,-8.555771610394201,3.7340445799199844
Aflac Incorporated,NYSE:AFL,FQ42021,Dec2021,2021-12-31,58.39,5436.0,0.41409100000000004,1300.25,0.237122,1039.0,770.0,0.141648,1.16826,1.56883,Life & Health Insurance ,0.30589700000000003,0.64892,23.06579,0.07036400000000001,0.039,0.0007000000000000001,50.99121,2021.0,16.78,-3.9066643097047904,-0.9144598971232616
Aflac Incorporated,NYSE:AFL,FQ32021,Sep2021,2021-09-30,52.13,5237.0,0.389345,1180.25,0.22341,888.0,695.625,0.132828,1.04017,1.32,Life & Health Insurance ,0.325792,0.68433,20.95175,0.0539035,0.047,0.0006,50.62031,2021.0,4.260000000000005,-7.424429909846209,-10.059058868355878
Aflac Incorporated,NYSE:AFL,FQ22021,Jun2021,2021-06-30,53.66,5564.0,0.416247,1445.25,0.257907,1105.0,858.125,0.154228,1.26558,1.62,Life & Health Insurance ,0.333629,0.62604,23.53629,0.0539145,0.059000000000000004,0.0008,50.20164,2021.0,7.319999999999993,-1.6439809086088033,10.135263859782816
Aflac Incorporated,NYSE:AFL,FQ12021,Mar2021,2021-03-31,51.18,5869.0,0.42545499999999997,1675.25,0.283693,1293.0,1001.875,0.170706,1.45423,1.87,Life & Health Insurance ,0.310998,0.61885,27.24597,0.026197599999999998,0.061,0.0006,47.16126,2021.0,2.3599999999999994,3.747569383065229,27.66241188797866
Aflac Incorporated,NYSE:AFL,FQ42020,Dec2020,2020-12-31,44.47,5913.0,0.39167900000000005,1288.25,0.216133,952.0,760.625,0.128636,1.08503,1.35259,Life & Health Insurance ,0.264102,0.61855,21.34836,0.0136201,0.067,0.0009,48.46387,2020.0,-11.060000000000002,4.525366802191975,-1.8289197942465232
